Date,Price,Product Name,Discount (%),Source
2023-10-01,30999.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2023-10-01,28999.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2023-10-02,28999.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2023-10-02,28999.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2023-10-02,28999.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2023-10-03,28999.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2023-10-04,28999.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2023-10-06,27999.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2023-11-20,28999.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-01-06,27499.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-02-13,24499.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-05-01,27499.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-05-04,24499.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-05-11,27499.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-05-20,27999.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-06-12,35499.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-06-22,22999.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-07-08,27499.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-09-01,35499.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-09-02,23349.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-09-06,29499.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-09-08,23349.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-09-08,35499.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-09-30,23999.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-10-01,35499.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-10-21,27499.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2024-11-01,35499.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2025-01-09,27499.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2025-01-13,26999.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2025-01-25,27499.0,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)",22.54,https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8
2022-08-29,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-08-30,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-08-31,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-01,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-02,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-03,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-04,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-05,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-06,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-07,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-21,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-22,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-23,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-24,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-25,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-25,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-26,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-27,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-28,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-29,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-09-30,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-01,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-02,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-03,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-04,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-05,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-06,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-07,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-08,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-09,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-10,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-12,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-15,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-16,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-18,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-19,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-20,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-21,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
2022-10-22,89900.0,"Apple iPhone 14 Plus (Blue, 128 GB)",22.25,https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b
